00601,9194
00602,20470
00603,26733
00606,3179
00610,14602
00612,34040
00616,5637
00617,12960
00622,4013
00623,22357
00624,12642
00627,17596
00631,864
00637,12837
00638,9261
00641,15142
00646,19984
00647,3002
00650,7465
00652,2030
00653,6451
00656,10578
00659,21516
00660,9021
00662,21842
00664,8037
00667,12811
00669,14032
00670,4714
00674,22262
00676,19895
00677,7606
00678,13798
00680,27152
00682,16958
00683,16757
00685,20839
00687,16227
00688,6178
00690,2973
00692,19384
00693,30240
00694,24
00698,20373
00703,14479
00704,4259
00705,12762
00707,5922
00714,10112
00715,1681
00716,15919
00717,10134
00718,13897
00719,15528
00720,11269
00723,9366
00725,45721
00727,30000
00728,20856
00729,27877
00730,18286
00731,7063
00735,6950
00736,25904
00738,17598
00739,19592
00740,814
00741,2840
00745,27533
00751,11639
00754,20222
00757,11828
00765,4482
00766,12700
00767,18665
00769,20386
00771,19763
00772,11233
00773,10301
00775,677
00777,21229
00778,24488
00780,6783
00782,9197
00783,17964
00784,21547
00786,140
00791,26768
00794,15326
00795,24368
00901,2890
00906,23
00907,9353
00909,2973
00911,3939
00912,3321
00913,4724
00915,15496
00917,10396
00918,9298
00920,9819
00921,20668
00923,14372
00924,30268
00925,3318
00926,56383
00927,7722
00934,27
00936,314
00949,41612
00950,0
00951,7
00952,4704
00953,37754
00956,38677
00957,23418
00959,26504
00960,27
00961,15932
00962,11175
00965,4419
00966,8434
00968,2032
00969,23105
00971,14775
00976,32677
00979,8114
00982,8248
00983,21454
00985,17968
00987,32305
01001,9225
01002,15141
01003,5788
01005,2451
01007,7531
01008,568
01009,258
01010,1845
01011,706
01012,271
01013,11515
01020,15480
01022,1501
01026,562
01027,9143
01028,8644
01029,347
01030,5659
01031,638
01032,349
01033,3426
01034,1031
01035,3098
01036,2642
01037,268
01038,1459
01039,694
01040,20768
01050,1257
01053,820
01054,968
01056,10678
01057,4467
01060,8998
01062,5523
01063,552
01066,0
01068,932
01069,4555
01070,268
01071,700
01072,726
01073,3126
01074,97
01075,10691
01077,4906
01079,282
01080,1252
01081,862
01082,5166
01083,1454
01084,89
01085,21258
01086,395
01088,230
01089,14827
01092,579
01093,160
01094,179
01095,7561
01096,1272
01097,10
01098,585
01103,1295
01104,12253
01105,6144
01106,8627
01107,5621
01108,14390
01109,15956
01118,7919
01119,7241
01128,1199
01129,3911
01151,4841
01199,0
01201,23621
01220,4274
01222,391
01223,1150
01224,101
01225,1621
01226,3319
01229,74
01230,4056
01235,1383
01236,793
01237,1267
01238,3155
01240,2506
01242,223
01243,192
01244,59
01245,491
01247,8274
01253,364
01254,496
01255,404
01256,349
01257,1124
01258,163
01259,278
01260,287
01262,708
01264,82
01266,753
01267,4380
01270,375
01301,8996
01330,704
01331,6611
01337,1354
01338,94
01339,700
01340,845
01341,873
01342,895
01343,27
01344,773
01346,256
01347,98
01349,581
01350,62
01351,1187
01354,839
01355,440
01360,1402
01364,3995
01366,619
01367,316
01368,686
01370,2168
01373,2383
01375,1673
01376,2861
01378,374
01379,429
01420,20130
01430,3063
01431,1594
01432,3834
01434,222
01436,2095
01438,364
01440,10085
01450,5597
01451,2357
01452,2154
01453,21626
01460,4721
01462,5865
01463,6183
01464,2974
01467,211
01468,1779
01469,3863
01473,3529
01474,912
01475,5148
01501,8449
01503,1406
01504,4832
01505,2138
01506,1665
01507,6930
01510,6835
01515,1101
01516,4187
01518,1568
01519,3111
01520,7403
01521,1183
01522,1605
01523,3567
01524,3466
01525,68
01527,6673
01529,1698
01531,588
01532,7497
01534,3403
01535,2469
01536,3834
01537,1288
01540,5902
01541,1677
01542,1124
01543,3946
01545,18372
01550,8683
01560,2385
01561,81
01562,5890
01564,4178
01566,3304
01568,3627
01569,7063
01570,9212
01571,5545
01581,9538
01583,2866
01585,2274
01588,5250
01590,4568
01602,12502
01603,10443
01604,17515
01605,15379
01606,10022
01607,4702
01608,1795
01609,10521
01610,11776
01611,1167
01612,2313
01701,16619
01702,20594
01718,229
01719,2634
01720,11118
01721,8957
01730,6963
01731,1070
01740,2632
01741,2595
01742,9257
01745,229
01746,7347
01747,3043
01748,8136
01749,9983
01752,19765
01754,4911
01756,3057
01757,14608
01760,17979
01770,2180
01772,4829
01773,2806
01775,3701
01776,9331
01778,6966
01801,19906
01803,12891
01810,17970
01821,16186
01824,13056
01826,15304
01827,1772
01830,13410
01832,11348
01833,4235
01834,3176
01835,7232
01840,2797
01841,25092
01843,13358
01844,24465
01845,14521
01850,8587
01851,15164
01852,16803
01854,14788
01860,3442
01862,5222
01863,4778
01864,7640
01867,12513
01876,15404
01879,5999
01880,13424
01886,11706
01887,11569
01890,11416
01901,768
01902,24767
01904,9002
01905,12984
01906,14962
01907,7649
01908,1967
01913,8510
01915,21606
01921,4186
01922,1486
01923,13984
01929,1881
01930,15672
01937,22
01938,6878
01940,6611
01944,2705
01945,10551
01949,3789
01950,9374
01951,2127
01952,4493
01960,26985
01966,4000
01969,3275
01970,22625
01982,3898
01983,3433
01984,2845
01985,2123
02019,8626
02021,11546
02025,4224
02026,12961
02030,2860
02032,2028
02035,8730
02038,16809
02043,11793
02045,5581
02047,84
02048,11812
02050,13547
02052,6065
02053,6870
02054,4069
02056,4688
02061,5213
02062,14947
02066,9475
02067,9385
02071,599
02072,14847
02081,10386
02090,7812
02093,5582
02108,1998
